"id"	"trait"	"sample_size"	"nsnp"	"year"	"consortium"	"author"	"note"	"access"	"mr"	"sex"	"pmid"	"priority"	"population"	"unit"	"category"	"subcategory"	"ncase"	"ncontrol"	"sd"	"ukbbid"
"ukb-b-298"	"Frequency of stair climbing in last 4 weeks"	458309	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"943: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"943"
"ukb-b-9242"	"Operative procedures - main OPCS: K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#K751: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2381	460629	NA	"41200#K751"
"ukb-b-9419"	"Operative procedures - main OPCS: M45.1 Diagnostic endoscopic examination of bladder and biopsy of lesion of bladder NEC"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#M451: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1856	461154	NA	"41200#M451"
"ukb-b-17845"	"Diagnoses - secondary ICD10: K63.5 Polyp of colon"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#K635: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2437	460573	NA	"41204#K635"
"ukb-b-8379"	"Operative procedures - main OPCS: W20.1 Primary open reduction of fracture of long bone and extramedullary fixation using plate NEC"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#W201: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2714	460296	NA	"41200#W201"
"ukb-b-2522"	"Operation code: removal of testicle/orchidectomy"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1217: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1481	461452	NA	"20004#1217"
"ukb-b-1315"	"Operation code: thyroidectomy/partial thyroidectomy"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1432: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4360	458573	NA	"20004#1432"
"ukb-b-19060"	"Hearing aid user"	280546	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3393: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	14048	266498	NA	"3393"
"ukb-b-6721"	"Diagnoses - main ICD10: K60.3 Anal fistula"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K603: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1003	462007	NA	"41202#K603"
"ukb-b-17001"	"Ever had bowel cancer screening"	455259	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2345: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	146163	309096	NA	"2345"
"ukb-b-129"	"Vitamin and/or mineral supplement use: Vitamin B6"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20084#476: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1478	63471	NA	"20084#476"
"ukb-b-3563"	"Vitamin and mineral supplements: Folic acid or Folate (Vit B9)"	460351	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6155#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	10049	450302	NA	"6155#6"
"ukb-b-20122"	"Goat's cheese intake"	64944	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102900: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102900"
"ukb-b-11588"	"Manic/hyper symptoms: I needed less sleep than usual"	31317	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6156#13: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4245	27072	NA	"6156#13"
"ukb-b-12703"	"Operative procedures - main OPCS: M76.4 Endoscopic dilation of urethra"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#M764: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1054	461956	NA	"41200#M764"
"ukb-b-3530"	"Type of fat/oil used in cooking: Cholesterol lowering polyunsaturated margarine"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20090#375: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1024	63925	NA	"20090#375"
"ukb-b-20421"	"Operative procedures - secondary OPCS: H44.4 Examination of rectum under anaesthetic"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#H444: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1035	461975	NA	"41210#H444"
"ukb-b-3965"	"Diagnoses - main ICD10: G56.0 Carpal tunnel syndrome"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#G560: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8289	454721	NA	"41202#G560"
"ukb-b-18379"	"Diagnoses - main ICD10: M17.9 Gonarthrosis, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#M179: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6497	456513	NA	"41202#M179"
"ukb-b-11465"	"Reason for glasses/contact lenses: For a 'squint' or 'turn' in an eye since childhood (called 'strabismus')"	460536	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6147#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1962	458574	NA	"6147#5"
"ukb-b-8184"	"Diagnoses - secondary ICD10: I25.9 Chronic ischaemic heart disease, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#I259: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5861	457149	NA	"41204#I259"
"ukb-b-18408"	"Illnesses of father: Heart disease"	407557	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20107#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	133320	274237	NA	"20107#1"
"ukb-b-139"	"Other sweets intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102380: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102380"
"ukb-b-5991"	"Father's age"	103181	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2946: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"2946"
"ukb-b-13488"	"Treatment/medication code: perindopril"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140888560: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6621	456312	NA	"20003#1140888560"
"ukb-b-14171"	"Cottage cheese intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102870: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102870"
"ukb-b-19054"	"Operative procedures - secondary OPCS: Z67.5 Lumbar intervertebral joint"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Z675: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1838	461172	NA	"41210#Z675"
"ukb-b-19097"	"Stomach/abdominal pain for 3+ months"	38911	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3741: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	21711	17200	NA	"3741"
"ukb-b-14417"	"Heating type(s) in home: None of the above"	152863	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6140#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2931	149932	NA	"6140#100"
"ukb-b-2204"	"Operative procedures - secondary OPCS: L91.2 Insertion of central venous catheter NEC"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#L912: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1018	461992	NA	"41210#L912"
"ukb-b-12412"	"Likelihood of resuming smoking"	112268	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2936: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"2936"
"ukb-b-19066"	"Reproduciblity of spirometry measurement using ERS/ATS criteria"	345665	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20152: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	269839	75826	NA	"20152"
"ukb-b-4820"	"Operative procedures - secondary OPCS: E13.6 Puncture of maxillary antrum"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#E136: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1032	461978	NA	"41210#E136"
"ukb-b-15531"	"Other non-alcoholic drinks"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100510: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8460	56489	NA	"100510"
"ukb-b-4526"	"6mm cylindrical power angle (left)"	83387	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"5113: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"5113"
"ukb-b-676"	"Operative procedures - secondary OPCS: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#J439: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1029	461981	NA	"41210#J439"
"ukb-b-9685"	"Trunk predicted mass"	454463	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"23130: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"23130"
"ukb-b-4424"	"Sleep duration"	460099	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1160: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"1160"
"ukb-b-8213"	"Diagnoses - main ICD10: M23.2 Derangement of meniscus due to old tear or injury"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#M232: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1433	461577	NA	"41202#M232"
"ukb-b-11926"	"Average daytime sound level of noise pollution"	456380	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"24020: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"24020"
"ukb-b-20464"	"Doctor diagnosed COPD (chronic obstructive pulmonary disease)"	112583	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"22130: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1658	110925	NA	"22130"
"ukb-b-14547"	"Operative procedures - secondary OPCS: H25.9 Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#H259: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2964	460046	NA	"41210#H259"
"ukb-b-17006"	"Non-cancer illness code, self-reported: head injury"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1266: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1526	461407	NA	"20002#1266"
"ukb-b-18616"	"Operative procedures - secondary OPCS: Z40.1 Pulmonary artery"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Z401: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1921	461089	NA	"41210#Z401"
"ukb-b-282"	"Indian snacks intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102040: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102040"
"ukb-b-14521"	"Illnesses of father: Lung cancer"	401624	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20107#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	37443	364181	NA	"20107#3"
"ukb-b-16319"	"Diagnoses - secondary ICD10: E86 Volume depletion"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#E86: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1149	461861	NA	"41204#E86"
"ukb-b-1176"	"Diagnoses - secondary ICD10: F10.0 Acute intoxication"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#F100: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1204	461806	NA	"41204#F100"
"ukb-b-10733"	"Operation code: fertility treatment procedures"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1475: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1185	461748	NA	"20004#1475"
"ukb-b-10433"	"Treatment/medication code: fexofenadine"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141146428: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1437	461496	NA	"20003#1141146428"
"ukb-b-19847"	"Cheesy biscuits intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102480: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102480"
"ukb-b-3503"	"Treatment/medication code: Free-text entry, unable to be coded"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#99999: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	15731	447202	NA	"20003#99999"
"ukb-b-13464"	"Diagnoses - main ICD10: K62.8 Other specified diseases of anus and rectum"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K628: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1406	461604	NA	"41202#K628"
"ukb-b-18895"	"PCT where patients GP was registered: BLACKWATER VALLEY AND HART PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5G6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1509	461501	NA	"41230#5G6"
"ukb-b-5118"	"Diagnoses - main ICD10: N81.2 Incomplete uterovaginal prolapse"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#N812: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2317	460693	NA	"41202#N812"
"ukb-b-9744"	"Liquid used to make porridge: Porridge with milk"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20105#79: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6469	58480	NA	"20105#79"
"ukb-b-5545"	"Diagnoses - main ICD10: T81.4 Infection following a procedure, not elsewhere classified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#T814: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2305	460705	NA	"41202#T814"
"ukb-b-17538"	"Types of spreads/sauces consumed: Mayonnaise"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20088#342: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5346	59603	NA	"20088#342"
"ukb-b-19132"	"PCT where patients GP was registered: STOCKTON-ON-TEES TEACHING PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5E1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3517	459493	NA	"41230#5E1"
"ukb-b-12841"	"Bring up phlegm/sputum/mucus on most days"	112583	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"22504: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	9677	102906	NA	"22504"
"ukb-b-12906"	"Treatment/medication code: betnovate cream"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140882694: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1570	461363	NA	"20003#1140882694"
"ukb-b-6445"	"Ever had hysterectomy (womb removed)"	221697	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3591: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	18171	203526	NA	"3591"
"ukb-b-19703"	"Low calorie drink intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100160: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100160"
"ukb-b-12472"	"Operative procedures - secondary OPCS: C79.5 Internal tamponade of retina using gas"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#C795: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1013	461997	NA	"41210#C795"
"ukb-b-17422"	"Age at menopause (last menstrual period)"	143819	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3581: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"3581"
"ukb-b-4442"	"Ham intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"103080: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"103080"
"ukb-b-8800"	"Interpolated Year when cancer first diagnosed"	39107	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20006: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"20006"
